district,week,week_of_year,year,month,cholera_cases,typhoid_cases,add_cases,total_wb_cases,latitude,longitude
Washim,18-02-2019,8,2019,2,0,1,10,11,20.113,77.133
Washim,25-02-2019,9,2019,2,0,7,10,17,20.113,77.133
Washim,04-03-2019,10,2019,3,0,4,7,12,20.113,77.133
Washim,11-03-2019,11,2019,3,0,0,15,16,20.113,77.133
Washim,18-03-2019,12,2019,3,0,3,13,16,20.113,77.133
Washim,25-03-2019,13,2019,3,0,1,13,15,20.113,77.133
Washim,01-04-2019,14,2019,4,0,9,31,41,20.113,77.133
Washim,08-04-2019,15,2019,4,0,3,29,32,20.113,77.133
Washim,15-04-2019,16,2019,4,0,7,37,45,20.113,77.133
Washim,22-04-2019,17,2019,4,0,3,30,34,20.113,77.133
Washim,29-04-2019,18,2019,4,0,2,44,48,20.113,77.133
Washim,06-05-2019,19,2019,5,2,3,26,33,20.113,77.133
Washim,13-05-2019,20,2019,5,0,4,21,26,20.113,77.133
Washim,20-05-2019,21,2019,5,0,2,28,33,20.113,77.133
Washim,27-05-2019,22,2019,5,1,7,28,37,20.113,77.133
Washim,03-06-2019,23,2019,6,0,5,52,58,20.113,77.133
Washim,10-06-2019,24,2019,6,0,3,58,61,20.113,77.133
Washim,17-06-2019,25,2019,6,0,6,51,57,20.113,77.133
Washim,24-06-2019,26,2019,6,0,8,64,74,20.113,77.133
Washim,01-07-2019,27,2019,7,0,3,43,48,20.113,77.133
Washim,08-07-2019,28,2019,7,0,2,50,53,20.113,77.133
Washim,15-07-2019,29,2019,7,1,3,52,56,20.113,77.133
Washim,22-07-2019,30,2019,7,1,2,60,65,20.113,77.133
Washim,29-07-2019,31,2019,7,0,6,51,60,20.113,77.133
Washim,05-08-2019,32,2019,8,0,3,49,54,20.113,77.133
Washim,12-08-2019,33,2019,8,0,5,62,70,20.113,77.133
Washim,19-08-2019,34,2019,8,0,6,57,66,20.113,77.133
Washim,26-08-2019,35,2019,8,1,3,55,61,20.113,77.133
Washim,02-09-2019,36,2019,9,0,5,53,61,20.113,77.133
Washim,09-09-2019,37,2019,9,0,6,47,54,20.113,77.133
Washim,16-09-2019,38,2019,9,1,1,65,67,20.113,77.133
Washim,23-09-2019,39,2019,9,0,5,65,74,20.113,77.133
Washim,30-09-2019,40,2019,9,0,4,56,60,20.113,77.133
Washim,07-10-2019,41,2019,10,1,3,14,19,20.113,77.133
Washim,14-10-2019,42,2019,10,0,3,22,28,20.113,77.133
Washim,21-10-2019,43,2019,10,0,2,21,25,20.113,77.133
Washim,28-10-2019,44,2019,10,0,4,21,27,20.113,77.133
Washim,04-11-2019,45,2019,11,0,3,25,30,20.113,77.133
Washim,11-11-2019,46,2019,11,0,5,22,28,20.113,77.133
Washim,18-11-2019,47,2019,11,0,4,10,15,20.113,77.133
Washim,25-11-2019,48,2019,11,0,4,20,26,20.113,77.133
Washim,02-12-2019,49,2019,12,0,1,15,16,20.113,77.133
Washim,09-12-2019,50,2019,12,0,0,14,14,20.113,77.133
Washim,16-12-2019,51,2019,12,0,2,9,14,20.113,77.133
Washim,23-12-2019,52,2019,12,0,4,20,26,20.113,77.133
Washim,30-12-2019,1,2019,12,0,3,16,19,20.113,77.133
Washim,06-01-2020,2,2020,1,1,4,19,25,20.113,77.133
Washim,13-01-2020,3,2020,1,0,1,14,16,20.113,77.133
Washim,20-01-2020,4,2020,1,0,2,18,22,20.113,77.133
Washim,27-01-2020,5,2020,1,0,2,21,24,20.113,77.133
Washim,03-02-2020,6,2020,2,0,3,6,9,20.113,77.133
Washim,10-02-2020,7,2020,2,0,2,24,27,20.113,77.133
Washim,17-02-2020,8,2020,2,0,4,17,23,20.113,77.133
Washim,24-02-2020,9,2020,2,0,3,16,20,20.113,77.133
Washim,02-03-2020,10,2020,3,0,3,16,24,20.113,77.133
Washim,09-03-2020,11,2020,3,0,4,13,18,20.113,77.133
Washim,16-03-2020,12,2020,3,0,2,12,16,20.113,77.133
Washim,23-03-2020,13,2020,3,0,3,18,23,20.113,77.133
Washim,30-03-2020,14,2020,3,0,3,19,24,20.113,77.133
Washim,06-04-2020,15,2020,4,0,5,28,34,20.113,77.133
Washim,13-04-2020,16,2020,4,0,10,31,45,20.113,77.133
Washim,20-04-2020,17,2020,4,1,5,30,42,20.113,77.133
Washim,27-04-2020,18,2020,4,0,6,37,46,20.113,77.133
Washim,04-05-2020,19,2020,5,0,7,29,36,20.113,77.133
Washim,11-05-2020,20,2020,5,0,3,26,31,20.113,77.133
Washim,18-05-2020,21,2020,5,0,5,32,39,20.113,77.133
Washim,25-05-2020,22,2020,5,0,6,21,30,20.113,77.133
Washim,01-06-2020,23,2020,6,0,6,59,67,20.113,77.133
Washim,08-06-2020,24,2020,6,1,1,41,45,20.113,77.133
Washim,15-06-2020,25,2020,6,0,5,49,56,20.113,77.133
Washim,22-06-2020,26,2020,6,1,2,58,66,20.113,77.133
Washim,29-06-2020,27,2020,6,0,3,55,58,20.113,77.133
Washim,06-07-2020,28,2020,7,0,3,65,69,20.113,77.133
Washim,13-07-2020,29,2020,7,0,3,66,73,20.113,77.133
Washim,20-07-2020,30,2020,7,0,4,56,64,20.113,77.133
Washim,27-07-2020,31,2020,7,0,5,55,64,20.113,77.133
Washim,03-08-2020,32,2020,8,2,2,49,53,20.113,77.133
Washim,10-08-2020,33,2020,8,0,2,50,53,20.113,77.133
Washim,17-08-2020,34,2020,8,0,3,53,58,20.113,77.133
Washim,24-08-2020,35,2020,8,1,5,68,75,20.113,77.133
Washim,31-08-2020,36,2020,8,0,6,55,63,20.113,77.133
Washim,07-09-2020,37,2020,9,0,0,56,56,20.113,77.133
Washim,14-09-2020,38,2020,9,0,5,55,63,20.113,77.133
Washim,21-09-2020,39,2020,9,1,3,53,59,20.113,77.133
Washim,28-09-2020,40,2020,9,0,2,50,56,20.113,77.133
Washim,05-10-2020,41,2020,10,0,0,18,19,20.113,77.133
Washim,12-10-2020,42,2020,10,0,1,22,25,20.113,77.133
Washim,19-10-2020,43,2020,10,0,1,25,30,20.113,77.133
Washim,26-10-2020,44,2020,10,1,4,23,29,20.113,77.133
Washim,02-11-2020,45,2020,11,0,7,15,25,20.113,77.133
Washim,09-11-2020,46,2020,11,0,2,17,20,20.113,77.133
Washim,16-11-2020,47,2020,11,0,2,16,19,20.113,77.133
Washim,23-11-2020,48,2020,11,0,1,28,32,20.113,77.133
Washim,30-11-2020,49,2020,11,0,2,25,28,20.113,77.133
Washim,07-12-2020,50,2020,12,0,3,24,27,20.113,77.133
Washim,14-12-2020,51,2020,12,0,2,14,19,20.113,77.133
Washim,21-12-2020,52,2020,12,0,3,21,26,20.113,77.133
Washim,28-12-2020,53,2020,12,0,3,17,21,20.113,77.133
Washim,04-01-2021,1,2021,1,0,2,18,21,20.113,77.133
Washim,11-01-2021,2,2021,1,0,5,22,30,20.113,77.133
Washim,18-01-2021,3,2021,1,0,3,14,21,20.113,77.133
Washim,25-01-2021,4,2021,1,0,6,25,33,20.113,77.133
Washim,01-02-2021,5,2021,2,0,1,14,17,20.113,77.133
Washim,08-02-2021,6,2021,2,0,2,14,20,20.113,77.133
Washim,15-02-2021,7,2021,2,0,1,12,17,20.113,77.133
Washim,22-02-2021,8,2021,2,1,3,16,23,20.113,77.133
Washim,01-03-2021,9,2021,3,0,1,18,22,20.113,77.133
Washim,08-03-2021,10,2021,3,0,1,6,8,20.113,77.133
Washim,15-03-2021,11,2021,3,0,3,18,21,20.113,77.133
Washim,22-03-2021,12,2021,3,0,2,15,18,20.113,77.133
Washim,29-03-2021,13,2021,3,0,2,17,20,20.113,77.133
Washim,05-04-2021,14,2021,4,0,5,20,27,20.113,77.133
Washim,12-04-2021,15,2021,4,0,4,29,37,20.113,77.133
Washim,19-04-2021,16,2021,4,1,8,36,46,20.113,77.133
Washim,26-04-2021,17,2021,4,1,4,25,33,20.113,77.133
Washim,03-05-2021,18,2021,5,0,6,28,36,20.113,77.133
Washim,10-05-2021,19,2021,5,0,6,32,39,20.113,77.133
Washim,17-05-2021,20,2021,5,0,2,21,24,20.113,77.133
Washim,24-05-2021,21,2021,5,0,7,31,43,20.113,77.133
Washim,31-05-2021,22,2021,5,1,2,29,34,20.113,77.133
Washim,07-06-2021,23,2021,6,0,6,59,67,20.113,77.133
Washim,14-06-2021,24,2021,6,0,2,67,71,20.113,77.133
Washim,21-06-2021,25,2021,6,0,2,51,53,20.113,77.133
Washim,28-06-2021,26,2021,6,0,2,57,65,20.113,77.133
Washim,05-07-2021,27,2021,7,0,4,44,50,20.113,77.133
Washim,12-07-2021,28,2021,7,0,1,60,61,20.113,77.133
Washim,19-07-2021,29,2021,7,0,3,63,67,20.113,77.133
Washim,26-07-2021,30,2021,7,0,5,47,52,20.113,77.133
Washim,02-08-2021,31,2021,8,0,5,53,60,20.113,77.133
Washim,09-08-2021,32,2021,8,0,4,51,57,20.113,77.133
Washim,16-08-2021,33,2021,8,0,3,53,59,20.113,77.133
Washim,23-08-2021,34,2021,8,0,5,44,52,20.113,77.133
Washim,30-08-2021,35,2021,8,0,3,51,56,20.113,77.133
Washim,06-09-2021,36,2021,9,0,2,52,58,20.113,77.133
Washim,13-09-2021,37,2021,9,0,3,59,64,20.113,77.133
Washim,20-09-2021,38,2021,9,0,3,58,65,20.113,77.133
Washim,27-09-2021,39,2021,9,0,4,56,60,20.113,77.133
Washim,04-10-2021,40,2021,10,0,2,31,37,20.113,77.133
Washim,11-10-2021,41,2021,10,0,1,30,32,20.113,77.133
Washim,18-10-2021,42,2021,10,0,3,20,25,20.113,77.133
Washim,25-10-2021,43,2021,10,0,2,14,18,20.113,77.133
Washim,01-11-2021,44,2021,11,0,2,21,23,20.113,77.133
Washim,08-11-2021,45,2021,11,0,0,23,24,20.113,77.133
Washim,15-11-2021,46,2021,11,0,3,20,28,20.113,77.133
Washim,22-11-2021,47,2021,11,0,1,28,30,20.113,77.133
Washim,29-11-2021,48,2021,11,0,3,22,25,20.113,77.133
Washim,06-12-2021,49,2021,12,0,6,20,29,20.113,77.133
Washim,13-12-2021,50,2021,12,0,2,13,16,20.113,77.133
Washim,20-12-2021,51,2021,12,0,3,20,25,20.113,77.133
Washim,27-12-2021,52,2021,12,1,1,10,12,20.113,77.133
Washim,03-01-2022,1,2022,1,0,1,12,13,20.113,77.133
Washim,10-01-2022,2,2022,1,0,0,21,23,20.113,77.133
Washim,17-01-2022,3,2022,1,0,1,12,14,20.113,77.133
Washim,24-01-2022,4,2022,1,0,2,14,18,20.113,77.133
Washim,31-01-2022,5,2022,1,0,2,24,27,20.113,77.133
Washim,07-02-2022,6,2022,2,0,3,9,13,20.113,77.133
Washim,14-02-2022,7,2022,2,0,1,16,20,20.113,77.133
Washim,21-02-2022,8,2022,2,0,3,15,19,20.113,77.133
Washim,28-02-2022,9,2022,2,0,6,11,19,20.113,77.133
Washim,07-03-2022,10,2022,3,0,3,13,18,20.113,77.133
Washim,14-03-2022,11,2022,3,0,1,18,20,20.113,77.133
Washim,21-03-2022,12,2022,3,0,0,13,14,20.113,77.133
Washim,28-03-2022,13,2022,3,0,2,18,20,20.113,77.133
Washim,04-04-2022,14,2022,4,0,5,34,39,20.113,77.133
Washim,11-04-2022,15,2022,4,0,4,24,29,20.113,77.133
Washim,18-04-2022,16,2022,4,0,1,34,38,20.113,77.133
Washim,25-04-2022,17,2022,4,0,11,35,47,20.113,77.133
Washim,02-05-2022,18,2022,5,0,4,28,38,20.113,77.133
Washim,09-05-2022,19,2022,5,0,5,29,36,20.113,77.133
Washim,16-05-2022,20,2022,5,0,3,34,40,20.113,77.133
Washim,23-05-2022,21,2022,5,0,2,26,28,20.113,77.133
Washim,30-05-2022,22,2022,5,0,5,22,28,20.113,77.133
Washim,06-06-2022,23,2022,6,0,4,50,55,20.113,77.133
Washim,13-06-2022,24,2022,6,1,6,58,66,20.113,77.133
Washim,20-06-2022,25,2022,6,0,5,61,67,20.113,77.133
Washim,27-06-2022,26,2022,6,0,1,51,55,20.113,77.133
Washim,04-07-2022,27,2022,7,0,4,68,74,20.113,77.133
Washim,11-07-2022,28,2022,7,1,3,53,58,20.113,77.133
Washim,18-07-2022,29,2022,7,1,1,62,65,20.113,77.133
Washim,25-07-2022,30,2022,7,0,6,72,80,20.113,77.133
Washim,01-08-2022,31,2022,8,0,4,53,60,20.113,77.133
Washim,08-08-2022,32,2022,8,2,5,61,70,20.113,77.133
Washim,15-08-2022,33,2022,8,0,3,60,65,20.113,77.133
Washim,22-08-2022,34,2022,8,0,3,57,64,20.113,77.133
Washim,29-08-2022,35,2022,8,0,4,63,68,20.113,77.133
Washim,05-09-2022,36,2022,9,0,4,43,47,20.113,77.133
Washim,12-09-2022,37,2022,9,0,3,44,51,20.113,77.133
Washim,19-09-2022,38,2022,9,0,2,49,51,20.113,77.133
Washim,26-09-2022,39,2022,9,2,3,39,45,20.113,77.133
Washim,03-10-2022,40,2022,10,0,4,17,23,20.113,77.133
Washim,10-10-2022,41,2022,10,0,2,22,26,20.113,77.133
Washim,17-10-2022,42,2022,10,0,4,30,34,20.113,77.133
Washim,24-10-2022,43,2022,10,0,1,26,29,20.113,77.133
Washim,31-10-2022,44,2022,10,0,2,18,22,20.113,77.133
Washim,07-11-2022,45,2022,11,0,3,21,25,20.113,77.133
Washim,14-11-2022,46,2022,11,1,5,30,39,20.113,77.133
Washim,21-11-2022,47,2022,11,0,3,26,32,20.113,77.133
Washim,28-11-2022,48,2022,11,0,5,27,33,20.113,77.133
Washim,05-12-2022,49,2022,12,0,2,12,15,20.113,77.133
Washim,12-12-2022,50,2022,12,0,4,11,15,20.113,77.133
Washim,19-12-2022,51,2022,12,0,1,9,10,20.113,77.133
Washim,26-12-2022,52,2022,12,0,4,10,15,20.113,77.133
Washim,02-01-2023,1,2023,1,0,1,10,12,20.113,77.133
Washim,09-01-2023,2,2023,1,0,3,18,23,20.113,77.133
Washim,16-01-2023,3,2023,1,0,4,12,18,20.113,77.133
Washim,23-01-2023,4,2023,1,0,3,9,13,20.113,77.133
Washim,30-01-2023,5,2023,1,1,1,14,16,20.113,77.133
Washim,06-02-2023,6,2023,2,0,1,13,15,20.113,77.133
Washim,13-02-2023,7,2023,2,0,3,12,16,20.113,77.133
Washim,20-02-2023,8,2023,2,0,4,12,18,20.113,77.133
Washim,27-02-2023,9,2023,2,1,5,25,31,20.113,77.133
Washim,06-03-2023,10,2023,3,0,2,15,21,20.113,77.133
Washim,13-03-2023,11,2023,3,0,4,17,22,20.113,77.133
Washim,20-03-2023,12,2023,3,0,1,14,18,20.113,77.133
Washim,27-03-2023,13,2023,3,0,3,15,18,20.113,77.133
Washim,03-04-2023,14,2023,4,0,2,20,25,20.113,77.133
Washim,10-04-2023,15,2023,4,0,4,28,35,20.113,77.133
Washim,17-04-2023,16,2023,4,0,8,31,40,20.113,77.133
Washim,24-04-2023,17,2023,4,0,4,24,29,20.113,77.133
Washim,01-05-2023,18,2023,5,1,7,20,30,20.113,77.133
Washim,08-05-2023,19,2023,5,0,6,30,37,20.113,77.133
Washim,15-05-2023,20,2023,5,1,6,27,34,20.113,77.133
Washim,22-05-2023,21,2023,5,0,3,33,37,20.113,77.133
Washim,29-05-2023,22,2023,5,0,6,22,29,20.113,77.133
Washim,05-06-2023,23,2023,6,0,3,54,57,20.113,77.133
Washim,12-06-2023,24,2023,6,1,3,53,60,20.113,77.133
Washim,19-06-2023,25,2023,6,0,3,65,72,20.113,77.133
Washim,26-06-2023,26,2023,6,1,0,39,45,20.113,77.133
Washim,03-07-2023,27,2023,7,0,4,73,78,20.113,77.133
Washim,10-07-2023,28,2023,7,0,5,46,54,20.113,77.133
Washim,17-07-2023,29,2023,7,0,4,48,53,20.113,77.133
Washim,24-07-2023,30,2023,7,0,3,50,54,20.113,77.133
Washim,31-07-2023,31,2023,7,0,2,58,64,20.113,77.133
Washim,07-08-2023,32,2023,8,0,5,41,49,20.113,77.133
Washim,14-08-2023,33,2023,8,0,5,39,46,20.113,77.133
Washim,21-08-2023,34,2023,8,1,2,59,64,20.113,77.133
Washim,28-08-2023,35,2023,8,0,3,69,75,20.113,77.133
Washim,04-09-2023,36,2023,9,1,1,59,62,20.113,77.133
Washim,11-09-2023,37,2023,9,0,5,60,71,20.113,77.133
Washim,18-09-2023,38,2023,9,0,1,63,65,20.113,77.133
Washim,25-09-2023,39,2023,9,2,4,57,67,20.113,77.133
Washim,02-10-2023,40,2023,10,1,6,31,39,20.113,77.133
Washim,09-10-2023,41,2023,10,0,1,26,28,20.113,77.133
Washim,16-10-2023,42,2023,10,0,5,26,32,20.113,77.133
Washim,23-10-2023,43,2023,10,0,2,20,26,20.113,77.133
Washim,30-10-2023,44,2023,10,1,4,22,30,20.113,77.133
Washim,06-11-2023,45,2023,11,0,3,23,28,20.113,77.133
Washim,13-11-2023,46,2023,11,1,1,13,19,20.113,77.133
Washim,20-11-2023,47,2023,11,0,3,13,17,20.113,77.133
Washim,27-11-2023,48,2023,11,0,2,31,34,20.113,77.133
Washim,04-12-2023,49,2023,12,0,5,20,28,20.113,77.133
Washim,11-12-2023,50,2023,12,0,4,12,17,20.113,77.133
Washim,18-12-2023,51,2023,12,0,3,7,12,20.113,77.133
Washim,25-12-2023,52,2023,12,0,0,19,21,20.113,77.133
Amravati,07-01-2019,2,2019,1,0,9,37,47,20.932,77.75
Amravati,14-01-2019,3,2019,1,0,6,38,46,20.932,77.75
Amravati,21-01-2019,4,2019,1,0,3,35,40,20.932,77.75
Amravati,28-01-2019,5,2019,1,0,3,33,41,20.932,77.75
Amravati,04-02-2019,6,2019,2,1,7,27,37,20.932,77.75
Amravati,11-02-2019,7,2019,2,0,8,31,41,20.932,77.75
Amravati,18-02-2019,8,2019,2,0,7,29,39,20.932,77.75
Amravati,25-02-2019,9,2019,2,0,8,30,41,20.932,77.75
Amravati,04-03-2019,10,2019,3,1,7,45,55,20.932,77.75
Amravati,11-03-2019,11,2019,3,0,5,25,37,20.932,77.75
Amravati,18-03-2019,12,2019,3,0,8,26,38,20.932,77.75
Amravati,25-03-2019,13,2019,3,0,7,28,35,20.932,77.75
Amravati,01-04-2019,14,2019,4,0,11,56,69,20.932,77.75
Amravati,08-04-2019,15,2019,4,0,14,67,83,20.932,77.75
Amravati,15-04-2019,16,2019,4,0,10,85,96,20.932,77.75
Amravati,22-04-2019,17,2019,4,0,8,63,75,20.932,77.75
Amravati,29-04-2019,18,2019,4,1,10,54,68,20.932,77.75
Amravati,06-05-2019,19,2019,5,0,6,47,57,20.932,77.75
Amravati,13-05-2019,20,2019,5,0,13,64,81,20.932,77.75
Amravati,20-05-2019,21,2019,5,0,7,39,48,20.932,77.75
Amravati,27-05-2019,22,2019,5,0,17,57,79,20.932,77.75
Amravati,03-06-2019,23,2019,6,0,10,110,126,20.932,77.75
Amravati,10-06-2019,24,2019,6,0,8,113,128,20.932,77.75
Amravati,17-06-2019,25,2019,6,1,10,114,126,20.932,77.75
Amravati,24-06-2019,26,2019,6,0,5,122,129,20.932,77.75
Amravati,01-07-2019,27,2019,7,3,7,128,140,20.932,77.75
Amravati,08-07-2019,28,2019,7,1,7,109,124,20.932,77.75
Amravati,15-07-2019,29,2019,7,0,12,99,115,20.932,77.75
Amravati,22-07-2019,30,2019,7,1,7,114,127,20.932,77.75
Amravati,29-07-2019,31,2019,7,0,5,115,123,20.932,77.75
Amravati,05-08-2019,32,2019,8,1,10,132,150,20.932,77.75
Amravati,12-08-2019,33,2019,8,0,9,121,136,20.932,77.75
Amravati,19-08-2019,34,2019,8,1,8,124,138,20.932,77.75
Amravati,26-08-2019,35,2019,8,3,7,116,133,20.932,77.75
Amravati,02-09-2019,36,2019,9,1,6,127,137,20.932,77.75
Amravati,09-09-2019,37,2019,9,2,10,103,117,20.932,77.75
Amravati,16-09-2019,38,2019,9,0,4,120,127,20.932,77.75
Amravati,23-09-2019,39,2019,9,0,5,99,115,20.932,77.75
Amravati,30-09-2019,40,2019,9,0,7,106,115,20.932,77.75
Amravati,07-10-2019,41,2019,10,0,8,49,59,20.932,77.75
Amravati,14-10-2019,42,2019,10,0,3,44,52,20.932,77.75
Amravati,21-10-2019,43,2019,10,0,1,50,55,20.932,77.75
Amravati,28-10-2019,44,2019,10,1,5,46,52,20.932,77.75
Amravati,04-11-2019,45,2019,11,0,3,38,45,20.932,77.75
Amravati,11-11-2019,46,2019,11,0,7,31,40,20.932,77.75
Amravati,18-11-2019,47,2019,11,1,5,39,48,20.932,77.75
Amravati,25-11-2019,48,2019,11,0,7,44,57,20.932,77.75
Amravati,02-12-2019,49,2019,12,0,3,24,32,20.932,77.75
Amravati,09-12-2019,50,2019,12,0,5,25,31,20.932,77.75
Amravati,16-12-2019,51,2019,12,0,5,38,47,20.932,77.75
Amravati,23-12-2019,52,2019,12,1,4,25,31,20.932,77.75
Amravati,30-12-2019,1,2019,12,0,3,36,44,20.932,77.75
Amravati,06-01-2020,2,2020,1,0,5,33,42,20.932,77.75
Amravati,13-01-2020,3,2020,1,0,5,24,29,20.932,77.75
Amravati,20-01-2020,4,2020,1,0,3,35,39,20.932,77.75
Amravati,27-01-2020,5,2020,1,0,5,36,44,20.932,77.75
Amravati,03-02-2020,6,2020,2,0,10,24,39,20.932,77.75
Amravati,10-02-2020,7,2020,2,0,5,33,39,20.932,77.75
Amravati,17-02-2020,8,2020,2,0,7,33,43,20.932,77.75
Amravati,24-02-2020,9,2020,2,0,6,37,46,20.932,77.75
Amravati,02-03-2020,10,2020,3,0,1,28,30,20.932,77.75
Amravati,09-03-2020,11,2020,3,0,4,36,44,20.932,77.75
Amravati,16-03-2020,12,2020,3,0,4,30,37,20.932,77.75
Amravati,23-03-2020,13,2020,3,0,5,34,45,20.932,77.75
Amravati,30-03-2020,14,2020,3,0,9,33,46,20.932,77.75
Amravati,06-04-2020,15,2020,4,0,8,64,74,20.932,77.75
Amravati,13-04-2020,16,2020,4,1,10,61,74,20.932,77.75
Amravati,20-04-2020,17,2020,4,0,9,52,62,20.932,77.75
Amravati,27-04-2020,18,2020,4,0,3,61,66,20.932,77.75
Amravati,04-05-2020,19,2020,5,1,11,56,72,20.932,77.75
Amravati,11-05-2020,20,2020,5,0,11,58,73,20.932,77.75
Amravati,18-05-2020,21,2020,5,0,6,66,76,20.932,77.75
Amravati,25-05-2020,22,2020,5,1,5,58,66,20.932,77.75
Amravati,01-06-2020,23,2020,6,1,8,103,118,20.932,77.75
Amravati,08-06-2020,24,2020,6,1,10,91,107,20.932,77.75
Amravati,15-06-2020,25,2020,6,4,6,110,123,20.932,77.75
Amravati,22-06-2020,26,2020,6,0,13,108,131,20.932,77.75
Amravati,29-06-2020,27,2020,6,0,8,120,133,20.932,77.75
Amravati,06-07-2020,28,2020,7,2,10,123,139,20.932,77.75
Amravati,13-07-2020,29,2020,7,0,8,96,108,20.932,77.75
Amravati,20-07-2020,30,2020,7,1,3,105,113,20.932,77.75
Amravati,27-07-2020,31,2020,7,2,5,122,136,20.932,77.75
Amravati,03-08-2020,32,2020,8,1,10,106,125,20.932,77.75
Amravati,10-08-2020,33,2020,8,0,12,109,125,20.932,77.75
Amravati,17-08-2020,34,2020,8,0,2,106,112,20.932,77.75
Amravati,24-08-2020,35,2020,8,0,5,132,140,20.932,77.75
Amravati,31-08-2020,36,2020,8,0,7,103,118,20.932,77.75
Amravati,07-09-2020,37,2020,9,0,10,121,134,20.932,77.75
Amravati,14-09-2020,38,2020,9,0,6,113,121,20.932,77.75
Amravati,21-09-2020,39,2020,9,0,7,111,123,20.932,77.75
Amravati,28-09-2020,40,2020,9,0,6,126,134,20.932,77.75
Amravati,05-10-2020,41,2020,10,1,8,40,51,20.932,77.75
Amravati,12-10-2020,42,2020,10,0,7,32,41,20.932,77.75
Amravati,19-10-2020,43,2020,10,0,4,41,47,20.932,77.75
Amravati,26-10-2020,44,2020,10,0,5,25,33,20.932,77.75
Amravati,02-11-2020,45,2020,11,0,9,38,50,20.932,77.75
Amravati,09-11-2020,46,2020,11,0,7,59,70,20.932,77.75
Amravati,16-11-2020,47,2020,11,0,6,45,55,20.932,77.75
Amravati,23-11-2020,48,2020,11,0,4,49,56,20.932,77.75
Amravati,30-11-2020,49,2020,11,0,4,52,60,20.932,77.75
Amravati,07-12-2020,50,2020,12,0,6,27,37,20.932,77.75
Amravati,14-12-2020,51,2020,12,0,7,31,42,20.932,77.75
Amravati,21-12-2020,52,2020,12,0,6,35,45,20.932,77.75
Amravati,28-12-2020,53,2020,12,1,6,26,36,20.932,77.75
Amravati,04-01-2021,1,2021,1,0,6,30,39,20.932,77.75
Amravati,11-01-2021,2,2021,1,1,6,38,49,20.932,77.75
Amravati,18-01-2021,3,2021,1,1,7,23,34,20.932,77.75
Amravati,25-01-2021,4,2021,1,1,7,26,36,20.932,77.75
Amravati,01-02-2021,5,2021,2,1,4,32,42,20.932,77.75
Amravati,08-02-2021,6,2021,2,0,5,37,49,20.932,77.75
Amravati,15-02-2021,7,2021,2,1,4,40,48,20.932,77.75
Amravati,22-02-2021,8,2021,2,1,3,31,42,20.932,77.75
Amravati,01-03-2021,9,2021,3,0,2,32,37,20.932,77.75
Amravati,08-03-2021,10,2021,3,1,2,25,31,20.932,77.75
Amravati,15-03-2021,11,2021,3,1,3,35,39,20.932,77.75
Amravati,22-03-2021,12,2021,3,0,5,29,35,20.932,77.75
Amravati,29-03-2021,13,2021,3,0,4,36,43,20.932,77.75
Amravati,05-04-2021,14,2021,4,1,11,55,71,20.932,77.75
Amravati,12-04-2021,15,2021,4,0,5,56,63,20.932,77.75
Amravati,19-04-2021,16,2021,4,1,7,54,63,20.932,77.75
Amravati,26-04-2021,17,2021,4,0,10,48,60,20.932,77.75
Amravati,03-05-2021,18,2021,5,1,8,53,66,20.932,77.75
Amravati,10-05-2021,19,2021,5,0,10,64,79,20.932,77.75
Amravati,17-05-2021,20,2021,5,0,8,51,63,20.932,77.75
Amravati,24-05-2021,21,2021,5,0,10,70,83,20.932,77.75
Amravati,31-05-2021,22,2021,5,0,10,49,62,20.932,77.75
Amravati,07-06-2021,23,2021,6,1,5,113,121,20.932,77.75
Amravati,14-06-2021,24,2021,6,2,10,118,131,20.932,77.75
Amravati,21-06-2021,25,2021,6,1,13,112,129,20.932,77.75
Amravati,28-06-2021,26,2021,6,0,7,134,148,20.932,77.75
Amravati,05-07-2021,27,2021,7,0,11,94,110,20.932,77.75
Amravati,12-07-2021,28,2021,7,0,4,88,97,20.932,77.75
Amravati,19-07-2021,29,2021,7,0,7,108,120,20.932,77.75
Amravati,26-07-2021,30,2021,7,2,7,115,130,20.932,77.75
Amravati,02-08-2021,31,2021,8,1,10,102,117,20.932,77.75
Amravati,09-08-2021,32,2021,8,1,4,118,129,20.932,77.75
Amravati,16-08-2021,33,2021,8,1,8,119,133,20.932,77.75
Amravati,23-08-2021,34,2021,8,0,6,77,89,20.932,77.75
Amravati,30-08-2021,35,2021,8,3,7,104,123,20.932,77.75
Amravati,06-09-2021,36,2021,9,1,9,133,145,20.932,77.75
Amravati,13-09-2021,37,2021,9,0,7,98,111,20.932,77.75
Amravati,20-09-2021,38,2021,9,2,8,121,137,20.932,77.75
Amravati,27-09-2021,39,2021,9,0,6,105,116,20.932,77.75
Amravati,04-10-2021,40,2021,10,0,3,53,58,20.932,77.75
Amravati,11-10-2021,41,2021,10,0,4,40,47,20.932,77.75
Amravati,18-10-2021,42,2021,10,0,5,57,66,20.932,77.75
Amravati,25-10-2021,43,2021,10,0,6,38,47,20.932,77.75
Amravati,01-11-2021,44,2021,11,2,1,47,51,20.932,77.75
Amravati,08-11-2021,45,2021,11,0,4,28,35,20.932,77.75
Amravati,15-11-2021,46,2021,11,0,5,50,57,20.932,77.75
Amravati,22-11-2021,47,2021,11,0,9,32,42,20.932,77.75
