district,week,week_of_year,year,month,cholera_cases,typhoid_cases,add_cases,total_wb_cases,latitude,longitude,rainfall_mm,rainfall_anomaly_pct,temperature_c,humidity_pct,monsoon_flag,flood_alert,region,sanitation_coverage_pct,od_index,water_access_pct,population_density,urban_pct,wash_index,wash_risk_category,population_2024
Nagpur,23-12-2019,52,2019,12,0,8,41,55,21.149,79.088,1.34,33.13,27.9,47.5,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,30-12-2019,1,2019,12,1,7,52,62,21.149,79.088,0.64,-31.31,27.7,48,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,06-01-2020,2,2020,1,0,6,44,51,21.149,79.088,1.68,34.66,22.3,46.3,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,13-01-2020,3,2020,1,0,9,47,59,21.149,79.088,1.23,0.6,25.3,43.9,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,20-01-2020,4,2020,1,0,5,42,52,21.149,79.088,0.42,-60.41,23.1,57.1,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,27-01-2020,5,2020,1,2,0,45,48,21.149,79.088,1.15,-5.4,26.1,51.8,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,03-02-2020,6,2020,2,0,6,46,57,21.149,79.088,0.61,-14.46,21.7,59.9,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,10-02-2020,7,2020,2,0,5,39,46,21.149,79.088,0.48,-30.88,20.8,51.2,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,17-02-2020,8,2020,2,0,11,45,60,21.149,79.088,0.45,-33.99,22.3,50,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,24-02-2020,9,2020,2,1,6,34,45,21.149,79.088,0.64,-11.77,21.4,57.9,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,02-03-2020,10,2020,3,3,7,41,51,21.149,79.088,1.35,34.56,15.8,56,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,09-03-2020,11,2020,3,0,6,42,54,21.149,79.088,0.94,-3.47,17.4,46.5,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,16-03-2020,12,2020,3,1,5,38,48,21.149,79.088,1.28,27.48,17.6,48.2,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,23-03-2020,13,2020,3,0,4,42,50,21.149,79.088,0.28,-65.06,16.7,54.7,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,30-03-2020,14,2020,3,0,8,50,67,21.149,79.088,0.4,-53.27,14,51.6,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,06-04-2020,15,2020,4,0,9,69,83,21.149,79.088,0.97,-31.91,19.3,24.9,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,13-04-2020,16,2020,4,0,18,85,106,21.149,79.088,1.36,-6.65,19.5,38,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,20-04-2020,17,2020,4,1,13,67,85,21.149,79.088,1.56,5.54,22.3,29.7,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,27-04-2020,18,2020,4,0,19,74,95,21.149,79.088,0.5,-61.87,21.5,27.5,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,04-05-2020,19,2020,5,0,13,93,112,21.149,79.088,2.75,-6.21,23.7,25.9,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,11-05-2020,20,2020,5,1,12,71,89,21.149,79.088,4.11,38.64,24.2,23.2,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,18-05-2020,21,2020,5,0,19,71,95,21.149,79.088,1.81,-36.99,25.9,34.5,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,25-05-2020,22,2020,5,0,11,78,92,21.149,79.088,3.07,4.2,24.9,33.8,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,01-06-2020,23,2020,6,1,11,142,161,21.149,79.088,30.99,-10.82,26.9,66.6,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,08-06-2020,24,2020,6,1,6,154,165,21.149,79.088,26.97,-22.34,27.5,84.1,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,15-06-2020,25,2020,6,0,6,161,176,21.149,79.088,26.05,-24.99,27.2,69,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,22-06-2020,26,2020,6,0,11,143,155,21.149,79.088,37.61,8.17,28.4,77.1,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,29-06-2020,27,2020,6,0,16,131,154,21.149,79.088,30.79,-11.39,30.3,92.2,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,06-07-2020,28,2020,7,1,13,143,160,21.149,79.088,67.78,-2.84,28.6,70.3,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,13-07-2020,29,2020,7,1,10,142,158,21.149,79.088,80.57,15.46,32.1,85.5,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,20-07-2020,30,2020,7,1,8,143,156,21.149,79.088,86.12,23.41,30,72,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,27-07-2020,31,2020,7,4,10,146,167,21.149,79.088,94.19,34.96,28.6,75.7,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,03-08-2020,32,2020,8,2,10,133,153,21.149,79.088,29.46,-53.81,29.3,71.1,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,10-08-2020,33,2020,8,0,12,157,173,21.149,79.088,27.19,-57.36,31.5,74.6,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,17-08-2020,34,2020,8,0,8,139,154,21.149,79.088,100.69,57.51,30.2,71,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,24-08-2020,35,2020,8,2,11,159,175,21.149,79.088,94.47,47.78,33.4,74.6,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,31-08-2020,36,2020,8,0,6,148,156,21.149,79.088,78.41,22.68,33.1,71.2,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,07-09-2020,37,2020,9,1,9,142,156,21.149,79.088,45.09,-6.96,30,76.6,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,14-09-2020,38,2020,9,0,12,149,162,21.149,79.088,45.18,-6.78,32.4,77.1,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,21-09-2020,39,2020,9,2,6,173,189,21.149,79.088,36.04,-25.59,31.3,70.8,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,28-09-2020,40,2020,9,0,4,106,116,21.149,79.088,63.98,31.94,34.3,84.4,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,05-10-2020,41,2020,10,0,4,66,75,21.149,79.088,19.19,26.27,32,54.2,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,12-10-2020,42,2020,10,0,9,60,73,21.149,79.088,20.69,36.08,30.1,56,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,19-10-2020,43,2020,10,0,4,60,68,21.149,79.088,13.92,-8.22,30.8,49,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,26-10-2020,44,2020,10,0,8,70,80,21.149,79.088,14.14,-6.79,31.6,55.1,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,02-11-2020,45,2020,11,0,5,46,56,21.149,79.088,3.55,-19.02,30,55.7,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,09-11-2020,46,2020,11,1,2,42,51,21.149,79.088,2.98,-31.59,30.6,57.1,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,16-11-2020,47,2020,11,0,6,52,62,21.149,79.088,5.11,15.63,30.6,43.8,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,23-11-2020,48,2020,11,1,9,52,63,21.149,79.088,3.53,-19.43,30.2,54.7,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,30-11-2020,49,2020,11,1,3,48,52,21.149,79.088,1.47,-65.12,29.8,56.3,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,07-12-2020,50,2020,12,0,3,47,56,21.149,79.088,1.41,39.86,26.6,47.1,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,14-12-2020,51,2020,12,0,6,45,55,21.149,79.088,0.8,-16.74,31.5,58.6,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,21-12-2020,52,2020,12,0,5,46,56,21.149,79.088,1.33,32.62,26.8,53.5,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,28-12-2020,53,2020,12,0,4,40,45,21.149,79.088,1.05,6.2,28.2,45.2,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,04-01-2021,1,2021,1,0,9,50,65,21.149,79.088,0.76,-34.98,25.8,45.8,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,11-01-2021,2,2021,1,1,8,38,54,21.149,79.088,1.45,16.89,23.4,47.4,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,18-01-2021,3,2021,1,0,8,44,55,21.149,79.088,1.3,5.47,23.6,57.7,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,25-01-2021,4,2021,1,0,9,44,55,21.149,79.088,1.77,41.14,24.5,50.3,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,01-02-2021,5,2021,2,0,2,35,42,21.149,79.088,0.94,24.94,21.4,44.4,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,08-02-2021,6,2021,2,1,3,52,58,21.149,79.088,0.95,25.4,21.2,50.6,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,15-02-2021,7,2021,2,0,7,44,52,21.149,79.088,0.55,-21.96,19.7,55.7,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,22-02-2021,8,2021,2,0,10,47,60,21.149,79.088,0.93,23.18,21.1,48.6,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,01-03-2021,9,2021,3,1,5,42,49,21.149,79.088,1.59,56.14,16.6,46.6,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,08-03-2021,10,2021,3,0,7,38,50,21.149,79.088,1.31,30.89,15.4,52.9,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,15-03-2021,11,2021,3,1,11,35,52,21.149,79.088,1.45,43.58,14.8,56.9,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,22-03-2021,12,2021,3,0,9,47,59,21.149,79.088,0.53,-41.55,18,52.8,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,29-03-2021,13,2021,3,0,7,43,54,21.149,79.088,1.46,44.42,15.7,43.2,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,05-04-2021,14,2021,4,0,8,65,74,21.149,79.088,2.15,43.45,19.1,29.5,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,12-04-2021,15,2021,4,1,12,65,84,21.149,79.088,2.48,64.33,20.7,27.7,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,19-04-2021,16,2021,4,2,14,84,103,21.149,79.088,1.51,2.84,22.2,27.1,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,26-04-2021,17,2021,4,0,13,74,88,21.149,79.088,2.07,38.11,18.7,25.4,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,03-05-2021,18,2021,5,0,8,75,86,21.149,79.088,3.35,13.6,23.7,26.3,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,10-05-2021,19,2021,5,0,9,101,114,21.149,79.088,3.57,20.98,24.5,22.8,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,17-05-2021,20,2021,5,0,10,59,76,21.149,79.088,4.56,53.28,23.8,40.1,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,24-05-2021,21,2021,5,0,13,71,89,21.149,79.088,5.61,88.1,24.7,26.9,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,31-05-2021,22,2021,5,0,10,72,86,21.149,79.088,3.97,33.84,24.1,27.3,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,07-06-2021,23,2021,6,0,12,148,164,21.149,79.088,54.88,57.7,26.4,76.1,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,14-06-2021,24,2021,6,0,7,137,153,21.149,79.088,47.22,35.75,26.7,78.4,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,21-06-2021,25,2021,6,0,11,134,154,21.149,79.088,36.46,4.87,28.5,76.2,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,28-06-2021,26,2021,6,0,9,137,154,21.149,79.088,51.71,48.63,26.6,74,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,05-07-2021,27,2021,7,1,7,131,147,21.149,79.088,124.02,77.65,28.1,75.1,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,12-07-2021,28,2021,7,1,7,127,139,21.149,79.088,81.46,16.74,27.6,76.6,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,19-07-2021,29,2021,7,0,10,141,154,21.149,79.088,36.04,-48.28,30.2,78.4,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,26-07-2021,30,2021,7,0,10,142,155,21.149,79.088,29.17,-58.11,29.6,76.4,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,02-08-2021,31,2021,8,1,8,141,153,21.149,79.088,69.18,8.26,30.4,80.5,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,09-08-2021,32,2021,8,0,12,159,176,21.149,79.088,52.45,-17.88,32.2,83.3,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,16-08-2021,33,2021,8,0,7,140,156,21.149,79.088,66.61,4.24,30.6,78.3,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,23-08-2021,34,2021,8,0,12,149,165,21.149,79.088,103.03,61.16,29.4,76.1,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,30-08-2021,35,2021,8,0,11,162,182,21.149,79.088,76.02,18.94,32.1,77.8,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,06-09-2021,36,2021,9,3,10,131,148,21.149,79.088,65.75,35.57,32.2,77.4,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,13-09-2021,37,2021,9,0,11,148,165,21.149,79.088,69.19,42.65,32,79,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,20-09-2021,38,2021,9,0,10,131,147,21.149,79.088,59.8,23.33,31.5,82.5,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,27-09-2021,39,2021,9,0,11,137,155,21.149,79.088,81.75,68.52,31.7,72.3,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,04-10-2021,40,2021,10,1,8,49,65,21.149,79.088,23.73,55.96,30.4,58.9,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,11-10-2021,41,2021,10,0,5,49,59,21.149,79.088,25.19,65.51,31.6,47.7,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,18-10-2021,42,2021,10,0,4,64,72,21.149,79.088,19.44,27.88,31.3,50,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,25-10-2021,43,2021,10,1,7,55,68,21.149,79.088,26.97,77.18,32,55.6,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,01-11-2021,44,2021,11,0,6,63,71,21.149,79.088,3.49,-20.27,31.7,47.4,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,08-11-2021,45,2021,11,0,9,61,77,21.149,79.088,5.16,16.83,30,55.5,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,15-11-2021,46,2021,11,0,4,58,64,21.149,79.088,7.28,63.74,30.5,55.3,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,22-11-2021,47,2021,11,1,2,57,63,21.149,79.088,1.95,-54.41,31.3,53.2,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,29-11-2021,48,2021,11,1,6,42,52,21.149,79.088,5.26,18.89,30.3,52.8,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,06-12-2021,49,2021,12,0,3,33,43,21.149,79.088,1.4,39.19,26.4,51.1,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,13-12-2021,50,2021,12,1,2,32,38,21.149,79.088,0.87,-10.06,28.4,54.7,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,20-12-2021,51,2021,12,0,4,46,52,21.149,79.088,1.06,7.38,25.7,42.2,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,27-12-2021,52,2021,12,0,6,37,46,21.149,79.088,1.38,37.03,28.4,49.9,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,03-01-2022,1,2022,1,0,13,33,51,21.149,79.088,1.02,-15.65,22.2,39.5,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,10-01-2022,2,2022,1,0,12,38,54,21.149,79.088,1.89,50.57,24.1,54.3,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,17-01-2022,3,2022,1,0,7,36,48,21.149,79.088,1.54,24.12,23.4,50.2,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,24-01-2022,4,2022,1,0,8,44,56,21.149,79.088,1.92,52.68,23.8,52.2,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,31-01-2022,5,2022,1,1,5,43,54,21.149,79.088,1.49,20.11,25.8,56.1,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,07-02-2022,6,2022,2,0,5,44,54,21.149,79.088,0.5,-28.31,21.7,48,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,14-02-2022,7,2022,2,0,6,37,45,21.149,79.088,0.63,-12.28,19.6,52.7,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,21-02-2022,8,2022,2,0,6,42,52,21.149,79.088,0.73,-0.2,23.3,59.4,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,28-02-2022,9,2022,2,0,4,45,50,21.149,79.088,0.64,-11.71,19.5,50.3,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,07-03-2022,10,2022,3,1,9,43,57,21.149,79.088,1.2,20.71,16.9,55.1,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,14-03-2022,11,2022,3,0,10,37,51,21.149,79.088,0.43,-50.62,18.6,62.2,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,21-03-2022,12,2022,3,0,4,52,58,21.149,79.088,0.45,-48.99,17.7,52.7,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,28-03-2022,13,2022,3,0,8,48,63,21.149,79.088,1.23,22.98,14.4,42,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,04-04-2022,14,2022,4,1,11,80,98,21.149,79.088,1.58,6.83,20.1,25,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,11-04-2022,15,2022,4,1,8,76,90,21.149,79.088,1.77,18.92,22.3,22.3,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,18-04-2022,16,2022,4,0,12,63,78,21.149,79.088,1.61,8.8,19.9,28.8,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,25-04-2022,17,2022,4,0,11,79,93,21.149,79.088,1.45,-1.36,21.6,20.6,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,02-05-2022,18,2022,5,0,19,76,101,21.149,79.088,3.85,30.07,23.5,23,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,09-05-2022,19,2022,5,0,8,70,81,21.149,79.088,2.7,-7.89,26.1,28.8,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,16-05-2022,20,2022,5,0,11,79,95,21.149,79.088,3.33,13,25.6,15,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,23-05-2022,21,2022,5,0,13,61,78,21.149,79.088,1.84,-36.04,24.3,31.7,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,30-05-2022,22,2022,5,0,11,69,86,21.149,79.088,3.55,20.3,24.9,28.7,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,06-06-2022,23,2022,6,1,9,142,160,21.149,79.088,60.05,72.54,29,78.4,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,13-06-2022,24,2022,6,1,16,151,173,21.149,79.088,41.66,19.79,27.9,60.2,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,20-06-2022,25,2022,6,1,8,129,147,21.149,79.088,25.75,-25.85,27.4,82.8,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,27-06-2022,26,2022,6,1,12,153,171,21.149,79.088,41.34,18.87,28.3,73.4,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,04-07-2022,27,2022,7,0,14,133,156,21.149,79.088,64.82,-7.08,27.8,81.3,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,11-07-2022,28,2022,7,0,8,128,137,21.149,79.088,61.9,-11.26,28.8,79.6,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,18-07-2022,29,2022,7,0,9,154,168,21.149,79.088,103.78,48.68,30.8,78.5,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,25-07-2022,30,2022,7,3,6,139,155,21.149,79.088,49.55,-28.94,30,79.6,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,01-08-2022,31,2022,8,2,13,155,172,21.149,79.088,57.79,-9.53,32.3,73.1,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,08-08-2022,32,2022,8,3,11,154,170,21.149,79.088,41.07,-35.66,30.5,74.7,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,15-08-2022,33,2022,8,0,18,155,195,21.149,79.088,77.95,21.97,33.1,82.6,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,22-08-2022,34,2022,8,2,10,133,149,21.149,79.088,53.71,-15.91,30.5,74.5,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,29-08-2022,35,2022,8,1,11,159,174,21.149,79.088,57.4,-10.15,32.6,84.3,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,05-09-2022,36,2022,9,1,4,166,176,21.149,79.088,73.56,51.66,32.7,80,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,12-09-2022,37,2022,9,1,11,141,158,21.149,79.088,69.61,43.52,32,77.6,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,19-09-2022,38,2022,9,0,12,142,157,21.149,79.088,55.36,14.18,31.2,81.2,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,26-09-2022,39,2022,9,1,13,129,149,21.149,79.088,36.77,-24.09,31.7,86.2,1,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,03-10-2022,40,2022,10,0,7,72,80,21.149,79.088,23.24,52.74,31.9,45.2,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,10-10-2022,41,2022,10,0,10,48,66,21.149,79.088,14.55,-4.11,32.6,54.8,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,17-10-2022,42,2022,10,0,10,64,82,21.149,79.088,15.45,1.8,33,51.9,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,24-10-2022,43,2022,10,0,8,62,75,21.149,79.088,16.37,7.78,32.6,52.9,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,31-10-2022,44,2022,10,0,8,57,70,21.149,79.088,17.54,15.44,30.4,49,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,07-11-2022,45,2022,11,0,4,56,64,21.149,79.088,4.73,7.21,33.1,47.7,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,14-11-2022,46,2022,11,1,4,82,91,21.149,79.088,3.36,-23.17,30.1,61.5,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
Nagpur,21-11-2022,47,2022,11,0,9,57,68,21.149,79.088,6.77,52.5,29.2,49.2,0,0,vidarbha,83.7,0.16,90.1,289,72,0.8632,Low,4653000
